4.730684452716253929e+00,3.619455037506241979e+00,0.000000000000000000e+00
4.926529495925072943e+00,2.060265704900228201e+00,0.000000000000000000e+00
5.101935392798313984e+00,3.822335423743955296e+00,0.000000000000000000e+00
2.231700830057078200e+00,3.560676367267343601e+00,0.000000000000000000e+00
4.007097056000334945e+00,8.209280238508933181e+00,0.000000000000000000e+00
1.328290404765862798e+00,9.298691168593645529e+00,0.000000000000000000e+00
6.925604756790124661e+00,8.669285950225605220e+00,0.000000000000000000e+00
3.550824332788854676e+00,5.501584118692015579e-01,0.000000000000000000e+00
4.345142081682627833e+00,9.308427951722254790e+00,0.000000000000000000e+00
2.147663935734953622e+00,8.402921462082762361e+00,0.000000000000000000e+00
8.670899869536709659e+00,3.630526985494342274e-01,0.000000000000000000e+00
4.634131419828058096e-01,3.364423294868789327e+00,0.000000000000000000e+00
5.139074151266953550e+00,7.292768186860284274e+00,0.000000000000000000e+00
6.527284901060821376e+00,9.849509169913915230e+00,0.000000000000000000e+00
7.409564233041065151e+00,9.922815872498437884e+00,0.000000000000000000e+00
4.086372453951616635e+00,7.884600855372409178e+00,0.000000000000000000e+00
6.472295863392945492e+00,2.511275053575816596e+00,0.000000000000000000e+00
2.568446098073574824e+00,8.876683308902421743e+00,0.000000000000000000e+00
4.818276187197438887e+00,6.978859960689870690e+00,0.000000000000000000e+00
7.104122753803410184e-01,7.551886765929886280e+00,0.000000000000000000e+00
9.637323584706425361e-01,9.944382542328467522e+00,0.000000000000000000e+00
6.128488561168926374e+00,8.871793044487930047e-02,0.000000000000000000e+00
9.252328032361431198e+00,6.643762176663214891e-01,0.000000000000000000e+00
1.408828236782800891e+00,1.665537626923114800e+00,0.000000000000000000e+00
3.863608060867512961e+00,2.808207830388126602e+00,0.000000000000000000e+00
2.256321792483674038e+00,3.829022765363232494e+00,1.000000000000000000e+00
4.219127772771188667e+00,2.985896849988443069e+00,0.000000000000000000e+00
6.072910704836456119e+00,3.457213078217641566e+00,0.000000000000000000e+00
6.204434535556791808e+00,8.723569607224701983e+00,0.000000000000000000e+00
9.726926413544171979e+00,9.968683409393919170e-01,0.000000000000000000e+00
3.860636250943354497e+00,9.565024676701483486e-01,0.000000000000000000e+00
6.002320558816625073e+00,5.799238277470364356e-01,0.000000000000000000e+00
2.626354074066010735e+00,6.678591379700082875e-01,0.000000000000000000e+00
9.553466382336715412e+00,5.298739308765955336e+00,0.000000000000000000e+00
2.079825283582235063e+00,8.668992739131361702e+00,0.000000000000000000e+00
2.669983799688766535e+00,4.347752019684733682e+00,1.000000000000000000e+00
4.650040839736034215e+00,4.531370141311441557e+00,0.000000000000000000e+00
4.312449211207893818e+00,5.237326554091971786e+00,1.000000000000000000e+00
7.668767268091444045e+00,3.474316730806287445e+00,0.000000000000000000e+00
8.767743351849770050e+00,2.526054558374173364e+00,0.000000000000000000e+00
2.477273682796548027e+00,4.458244042596701817e+00,1.000000000000000000e+00
4.642363679253833197e+00,6.661482535174312325e+00,0.000000000000000000e+00
8.760773054951364713e+00,7.792519318606240475e+00,0.000000000000000000e+00
6.394611593725601395e+00,9.787464156248081082e+00,0.000000000000000000e+00
8.514558974054969198e+00,5.359494637085076896e+00,1.000000000000000000e+00
2.403752547677195039e+00,9.344797555683840073e+00,0.000000000000000000e+00
7.295380070148138607e+00,5.126584872142045057e+00,1.000000000000000000e+00
8.344021703373138976e-01,2.358721876472213985e+00,0.000000000000000000e+00
5.424593886224715611e-01,7.908615694175708200e+00,0.000000000000000000e+00
2.333868076422395355e+00,6.444770183219245219e+00,0.000000000000000000e+00
2.055384376255415813e+00,3.671917971481697407e-02,0.000000000000000000e+00
3.454022701595307332e+00,4.593238510399492824e+00,1.000000000000000000e+00
7.196212715686240990e+00,1.934020184667206710e-01,0.000000000000000000e+00
1.604486457611670192e+00,8.750424983028830539e+00,0.000000000000000000e+00
6.367158060001058217e+00,4.987504196063130557e+00,1.000000000000000000e+00
4.440896286225997969e+00,4.786048765796823368e+00,1.000000000000000000e+00
1.025914657132542818e+00,6.047994615103457150e+00,0.000000000000000000e+00
4.533461358767923777e+00,5.528359811503022136e+00,0.000000000000000000e+00
7.169308234375415534e-01,7.187764806189686162e+00,0.000000000000000000e+00
8.285084410230467711e+00,7.850506008167559280e+00,0.000000000000000000e+00
2.637615697771526158e+00,4.362205348887021827e+00,1.000000000000000000e+00
1.296902824385524067e+00,7.867608238481228256e+00,0.000000000000000000e+00
8.251951407922168968e+00,4.644284177129827107e+00,1.000000000000000000e+00
9.309396083436013214e+00,4.905727712345462344e+00,0.000000000000000000e+00
7.454388705579985341e+00,7.900710594217619231e-01,0.000000000000000000e+00
5.045264955362394055e-02,9.007155859493002126e+00,0.000000000000000000e+00
4.890069921583349632e+00,6.869311522721361030e+00,0.000000000000000000e+00
2.059495655588017282e+00,2.454468159875309308e+00,0.000000000000000000e+00
9.688703272792675847e-01,5.232494696146705593e-01,0.000000000000000000e+00
4.036708925820958527e+00,3.565055884716578305e+00,0.000000000000000000e+00
1.099243909586558043e+00,4.142430885563483045e+00,0.000000000000000000e+00
8.807796977970183683e-01,1.774105866521162866e+00,0.000000000000000000e+00
5.304424701587162616e-01,5.280977975620784193e+00,0.000000000000000000e+00
7.535866046298000498e+00,1.470579157413882676e+00,0.000000000000000000e+00
4.008986333028642157e+00,7.001088463856021349e+00,0.000000000000000000e+00
8.037567831599730539e+00,1.219336195212171736e+00,0.000000000000000000e+00
4.742620178772294359e-01,4.931101876934959272e+00,0.000000000000000000e+00
4.927821397235105927e+00,8.935394142719255584e+00,0.000000000000000000e+00
3.674282104967074858e-01,7.956345480426893602e+00,0.000000000000000000e+00
8.965915733931151266e+00,2.366687755506471369e+00,0.000000000000000000e+00
2.380439516738088734e+00,3.782446347466944303e+00,1.000000000000000000e+00
6.343926676749012117e+00,5.986406489599513492e+00,1.000000000000000000e+00
8.283416732907920021e+00,9.678588777531546228e+00,0.000000000000000000e+00
2.835328159089038902e+00,4.660546958218864333e+00,1.000000000000000000e+00
7.012923590757566217e+00,6.309594867918480787e+00,1.000000000000000000e+00
5.592576015115834132e+00,4.192174222565713038e+00,0.000000000000000000e+00
5.399482110969220372e+00,7.051891531954645131e+00,0.000000000000000000e+00
1.178949459630962426e-01,5.058567017821106404e+00,0.000000000000000000e+00
8.709198615919977016e+00,3.929805544151014907e+00,0.000000000000000000e+00
4.773730568757927895e-01,4.036756596943007480e+00,0.000000000000000000e+00
7.991584391051869574e+00,2.970554941415496586e+00,0.000000000000000000e+00
2.260759149217972386e-01,7.077104159598669675e+00,0.000000000000000000e+00
1.143824220585876184e-01,4.600556534652220364e+00,0.000000000000000000e+00
4.331688157995168709e+00,8.172555826057445572e+00,0.000000000000000000e+00
1.061802157850273431e+00,7.160629136470296530e+00,0.000000000000000000e+00
3.936608674654204165e+00,6.480900058145308229e+00,0.000000000000000000e+00
3.511726082507613533e+00,1.600854452608898582e+00,0.000000000000000000e+00
8.280284167356180447e+00,6.213606838744389904e-02,0.000000000000000000e+00
5.371583669808738470e+00,5.921618958678576128e+00,0.000000000000000000e+00
6.825501997921809227e+00,8.262482763788948859e+00,0.000000000000000000e+00
4.017655329920585494e+00,1.338792793245903168e+00,0.000000000000000000e+00
1.220859954825782578e+00,7.074299036130305751e+00,0.000000000000000000e+00
4.502009093435677123e-02,1.207919794328876639e+00,0.000000000000000000e+00
4.694155247960106081e+00,9.355710906964231910e+00,0.000000000000000000e+00
6.959633003085723857e+00,8.044829246589513261e+00,0.000000000000000000e+00
3.588364225605840119e+00,1.297371089390888521e+00,0.000000000000000000e+00
9.450959061116538606e+00,1.327353035323589614e+00,0.000000000000000000e+00
2.769530379349366633e+00,8.091124727811171979e-01,0.000000000000000000e+00
3.184325672602263069e+00,4.275250137982455456e+00,1.000000000000000000e+00
1.772042712105459383e+00,8.931999628552222958e+00,0.000000000000000000e+00
8.021258540151389838e+00,4.551197617507819260e+00,1.000000000000000000e+00
7.327444975623292223e+00,5.641708385094863942e+00,1.000000000000000000e+00
9.422798540781784027e+00,9.244015713061504158e+00,0.000000000000000000e+00
4.909907559817865419e+00,5.082681243161284002e+00,1.000000000000000000e+00
3.205875522480580386e+00,8.907925588637661818e+00,0.000000000000000000e+00
5.458449332586329028e+00,8.547194715758662298e+00,0.000000000000000000e+00
8.649091526452978851e-01,2.340984330314213935e+00,0.000000000000000000e+00
4.308097135753730988e+00,3.857033822296638270e+00,0.000000000000000000e+00
7.164786888530242592e+00,2.530970502796291655e+00,0.000000000000000000e+00
7.847229388235906100e+00,1.145514793524554653e+00,0.000000000000000000e+00
5.887530994218552749e+00,7.193330936064064041e+00,0.000000000000000000e+00
3.164224168761544664e+00,2.339184308809927337e+00,0.000000000000000000e+00
8.973522894067297528e+00,2.858750515765040578e-01,0.000000000000000000e+00
2.698013506555515306e+00,5.338146012758786085e+00,1.000000000000000000e+00
6.535052307274553662e+00,4.319744687345830059e+00,1.000000000000000000e+00
6.483866294138550757e+00,9.301930116199859100e+00,0.000000000000000000e+00
6.395381210473414235e+00,2.600241603813847391e+00,0.000000000000000000e+00
5.478462088563317067e+00,5.258152670268488649e+00,1.000000000000000000e+00
7.329666483939756283e+00,7.361803511837843317e+00,0.000000000000000000e+00
9.046908350996496040e+00,1.122430992828299390e+00,0.000000000000000000e+00
5.575936871361686364e-01,3.824342097739154234e+00,0.000000000000000000e+00
7.733615510982679631e+00,6.721930360450851794e+00,0.000000000000000000e+00
4.437213211858860973e+00,7.819863159839324229e-01,0.000000000000000000e+00
4.348857852863202922e+00,9.782719463738860810e+00,0.000000000000000000e+00
7.290631403199107297e+00,4.206809197742674478e+00,1.000000000000000000e+00
1.649020824362092963e+00,2.689652886088462758e+00,0.000000000000000000e+00
1.334494695520376251e+00,9.711423946836678311e+00,0.000000000000000000e+00
6.911901445327606197e+00,1.692549132550732471e+00,0.000000000000000000e+00
7.464431705188657951e+00,9.537518310977187497e+00,0.000000000000000000e+00
1.050182662132843614e+00,1.250620898827263794e+00,0.000000000000000000e+00
7.965803006494180494e+00,7.083314215651500767e+00,0.000000000000000000e+00
5.188819017340742690e+00,1.202575656130423498e+00,0.000000000000000000e+00
4.801346555416115436e+00,9.320577793560094193e+00,0.000000000000000000e+00
7.700570669181521666e+00,2.215322295992361301e-01,0.000000000000000000e+00
8.450942712504623699e+00,9.453069409516285049e+00,0.000000000000000000e+00
6.420429168433904543e+00,1.155583440403298301e+00,0.000000000000000000e+00
7.281908561922559642e+00,6.679804411119768304e+00,0.000000000000000000e+00
4.493971930835401807e+00,2.553207724861923378e+00,0.000000000000000000e+00
5.286652847235765229e+00,8.278912504706031683e+00,0.000000000000000000e+00
6.780618362986805536e+00,8.508320940038739622e+00,0.000000000000000000e+00
7.748424229537089758e+00,5.733812441309918739e+00,1.000000000000000000e+00
3.084774123421041292e+00,5.588259294608488581e-02,0.000000000000000000e+00
6.512060279194309409e-01,2.786352675641412535e+00,0.000000000000000000e+00
1.520145946924744695e-01,8.210390655973796470e+00,0.000000000000000000e+00
1.641722594432725169e+00,6.238816197833396693e-01,0.000000000000000000e+00
1.707663100614591478e+00,6.379641866624591096e+00,0.000000000000000000e+00
8.212615714156267899e+00,5.038099944323831458e+00,1.000000000000000000e+00
5.670883087331681338e+00,3.519313907349465254e+00,0.000000000000000000e+00
6.248847706774215638e+00,2.052033182727459604e+00,0.000000000000000000e+00
5.007767304628512939e+00,5.653790812551285683e+00,0.000000000000000000e+00
8.621325048088287701e+00,1.386006148564946638e+00,0.000000000000000000e+00
1.171896106907166502e-01,8.428170865367265563e+00,0.000000000000000000e+00
3.957945898557367670e+00,3.470768556608057942e+00,0.000000000000000000e+00
3.884950253922140107e+00,3.212209382920435452e+00,0.000000000000000000e+00
5.751131797806707802e-01,8.748621511565236375e+00,0.000000000000000000e+00
9.826072448920419866e-02,3.685532518050557371e+00,0.000000000000000000e+00
3.688160423491950723e+00,4.138764573327576635e+00,1.000000000000000000e+00
1.696227117436905907e+00,9.746748573495433998e-01,0.000000000000000000e+00
2.333333692149176741e+00,3.455244359408724542e+00,0.000000000000000000e+00
7.524788137139526434e+00,6.437710412865764731e+00,0.000000000000000000e+00
1.391514636766209012e+00,4.326032806010027265e+00,1.000000000000000000e+00
6.808816555306479223e+00,5.465460542788046716e+00,1.000000000000000000e+00
5.021184947257965270e+00,2.801169949781745494e-01,0.000000000000000000e+00
4.334829370305540941e+00,1.233273061596629194e+00,0.000000000000000000e+00
3.791506921137562713e+00,1.568281906361443934e+00,0.000000000000000000e+00
6.530824025534909261e-01,5.239609829192348300e+00,0.000000000000000000e+00
9.227099439388842583e+00,3.344213008445555690e+00,0.000000000000000000e+00
7.220897004424574384e+00,4.363407393988674166e+00,1.000000000000000000e+00
1.831768708617429464e+00,1.757428852215058290e+00,0.000000000000000000e+00
2.671068923623761471e+00,8.043164098801305784e+00,0.000000000000000000e+00
1.131527071924448569e+00,1.678613569103613035e+00,0.000000000000000000e+00
8.602330909725111496e+00,7.531644948883186252e+00,0.000000000000000000e+00
1.276816232759803160e-01,2.435222237525028532e+00,0.000000000000000000e+00
3.640337093986066641e+00,3.595773572130775975e+00,0.000000000000000000e+00
2.182777558418519170e+00,1.214421633301908665e+00,0.000000000000000000e+00
2.007109930174303614e+00,8.348573100364347965e+00,0.000000000000000000e+00
1.467033111894220365e+00,4.053540389554171952e+00,1.000000000000000000e+00
8.136484294200615253e+00,3.090066306939680540e+00,0.000000000000000000e+00
3.457522206437385393e+00,7.860541869843121532e+00,0.000000000000000000e+00
4.559347726609122020e+00,9.512907688000726836e-01,0.000000000000000000e+00
5.867545254383133901e+00,1.662631578176292368e+00,0.000000000000000000e+00
2.983763430628487701e+00,5.673612532149002519e+00,1.000000000000000000e+00
5.463185452703469558e+00,2.282815271846483363e-02,0.000000000000000000e+00
5.122847216460746367e-01,7.313599357656856093e+00,0.000000000000000000e+00
3.153246229458379624e+00,6.001270016569064225e+00,1.000000000000000000e+00
5.807188571052983583e+00,4.348514455864731509e+00,1.000000000000000000e+00
8.955051231824826985e+00,8.184574703882830704e+00,0.000000000000000000e+00
9.700484203400499439e+00,6.007192085864767606e+00,0.000000000000000000e+00
3.729985802868178713e+00,2.600524951300500209e+00,0.000000000000000000e+00
4.874075433456721562e+00,9.560501324472923557e+00,0.000000000000000000e+00
9.523817614345180260e+00,2.895821832137732699e+00,0.000000000000000000e+00
4.345905033499080972e+00,1.055902891576186997e+00,0.000000000000000000e+00
4.734917488925266760e+00,5.712300967012394537e+00,0.000000000000000000e+00
6.676612889567373088e+00,6.513049109664641456e+00,0.000000000000000000e+00
5.871497081727533818e+00,9.356348807879172114e+00,0.000000000000000000e+00
1.739490189248463770e+00,6.183149071811444131e+00,1.000000000000000000e+00
9.340343098804360977e+00,2.914459846523004494e+00,0.000000000000000000e+00
1.225863201061663244e+00,8.434758895394500300e+00,0.000000000000000000e+00
8.140324540912825313e+00,5.452680070016398872e+00,1.000000000000000000e+00
4.901739404329620520e+00,1.619778179806915519e+00,0.000000000000000000e+00
9.590663871669443452e+00,5.523148068172148761e+00,0.000000000000000000e+00
4.057095981619152525e+00,5.843228823867113952e+00,1.000000000000000000e+00
6.531914234758660065e+00,9.178945593446929507e+00,0.000000000000000000e+00
9.777982103309909689e+00,2.096041571054325647e+00,0.000000000000000000e+00
4.840154541426359813e+00,6.103693154611478988e+00,0.000000000000000000e+00
3.767811268103924416e+00,1.565299435500715486e+00,0.000000000000000000e+00
6.200737438559645653e+00,6.664297287020957583e+00,0.000000000000000000e+00
8.284287877555954083e+00,5.053138257240616049e+00,1.000000000000000000e+00
5.351048779546562884e+00,2.864249443966509823e+00,0.000000000000000000e+00
9.870379031630484690e+00,8.090715513564628480e+00,0.000000000000000000e+00
4.526519863412614697e-01,9.177153519257633008e+00,0.000000000000000000e+00
9.574488311221230674e+00,7.497402938562071739e+00,0.000000000000000000e+00
4.714785366875631212e+00,9.562458593262700646e+00,0.000000000000000000e+00
7.626844099006422795e+00,9.669575622211825205e+00,0.000000000000000000e+00
2.550186996439785858e+00,2.799516811006916850e+00,0.000000000000000000e+00
8.013558354449672905e+00,5.177008355891869584e+00,1.000000000000000000e+00
6.302779904571074177e+00,6.082730509483935677e+00,1.000000000000000000e+00
7.942221624832303206e+00,4.629283512855055349e+00,1.000000000000000000e+00
7.289611790065967156e+00,3.394629671198710064e+00,0.000000000000000000e+00
4.714421753036043050e+00,2.560296546673917817e+00,0.000000000000000000e+00
6.089786705875562589e+00,3.550162194852034325e+00,0.000000000000000000e+00
8.724113705112175765e+00,6.963741423520231066e+00,0.000000000000000000e+00
5.559664959105616866e+00,5.091855545354729173e+00,1.000000000000000000e+00
9.481502311979729924e+00,9.021705912420996398e-01,0.000000000000000000e+00
6.177806591696787031e+00,4.703428240303004770e+00,1.000000000000000000e+00
7.597142211832941250e-01,5.921692469034601558e+00,0.000000000000000000e+00
3.739541676115554214e+00,5.710844205218510439e+00,1.000000000000000000e+00
7.115292053066006872e+00,7.301991489251117073e+00,0.000000000000000000e+00
7.095241224051396234e-01,2.498844690706677696e+00,0.000000000000000000e+00
9.589906359756769305e+00,4.337429137654654099e+00,0.000000000000000000e+00
8.657348503528632833e+00,6.473146584039301210e+00,0.000000000000000000e+00
2.681007166631410588e+00,3.018038889288590987e+00,0.000000000000000000e+00
3.653984242099125090e+00,2.098612673731337086e-01,0.000000000000000000e+00
2.129193415205997475e+00,6.331131545112812731e+00,1.000000000000000000e+00
9.483442975474598580e-01,1.235646894315373112e+00,0.000000000000000000e+00
1.920225271955945390e+00,6.447085048077862979e+00,0.000000000000000000e+00
9.764068502685166351e+00,4.164184049963239431e+00,0.000000000000000000e+00
2.651760752664799270e+00,6.342780270516068519e-01,0.000000000000000000e+00
8.928171428575486956e+00,2.161910326765126289e-01,0.000000000000000000e+00
4.281112412510186260e+00,1.706441386666026627e+00,0.000000000000000000e+00
2.185784622363124985e+00,8.513649541314872948e+00,0.000000000000000000e+00
3.245220621063854338e+00,7.430042847603306910e+00,0.000000000000000000e+00
8.345004786478751768e+00,2.145377531447736352e+00,0.000000000000000000e+00
4.031258009242759677e+00,9.859756687991051649e+00,0.000000000000000000e+00
2.287322784524948638e+00,5.273282052676883325e+00,1.000000000000000000e+00
3.075754548842184466e+00,5.828272143764547053e+00,1.000000000000000000e+00
2.300791808794969917e+00,5.102986821754038615e+00,1.000000000000000000e+00
9.165725955077302700e+00,3.767808656212324969e+00,0.000000000000000000e+00
4.693021992493888739e+00,3.577701707832148248e-01,0.000000000000000000e+00
9.501106721854119641e+00,4.866620920551612883e+00,0.000000000000000000e+00
8.665404551363003804e+00,6.182387757909610038e+00,0.000000000000000000e+00
5.895718172990590311e+00,3.460700254717978819e+00,0.000000000000000000e+00
6.968858729632611215e+00,8.523176811618176529e+00,0.000000000000000000e+00
3.147445686716122459e+00,9.864499218084755938e+00,0.000000000000000000e+00
4.925170592188280239e+00,5.183289588337542497e+00,0.000000000000000000e+00
1.097522004353681524e+00,1.920591196398365730e+00,0.000000000000000000e+00
5.297115529333881412e+00,9.585433809336533884e+00,0.000000000000000000e+00
5.729631807237761443e+00,4.842721634607805026e-01,0.000000000000000000e+00
4.332436586923852140e+00,3.796191040263852123e+00,0.000000000000000000e+00
8.288188456789358227e-01,4.603317063313857815e+00,0.000000000000000000e+00
8.900513983378125715e+00,4.530285127776379817e+00,1.000000000000000000e+00
3.075935246693779490e+00,8.490444857346052032e+00,0.000000000000000000e+00
9.915056105287586519e+00,7.359758832437658604e+00,0.000000000000000000e+00
2.060229323037519933e+00,8.974447627360246926e+00,0.000000000000000000e+00
5.317892931470742823e+00,4.304378844786813652e+00,0.000000000000000000e+00
8.329955347174571756e+00,4.519725485728698366e-01,0.000000000000000000e+00
5.068443134440477671e+00,8.432521660902503768e+00,0.000000000000000000e+00
4.230457771836989345e+00,7.559675708765045243e+00,0.000000000000000000e+00
2.487609857132704327e+00,8.461991094961753390e+00,0.000000000000000000e+00
8.138972959677410302e+00,6.444048087156717397e-01,0.000000000000000000e+00
9.420318560576294686e+00,8.496994495047884399e+00,0.000000000000000000e+00
2.159849726842444362e+00,5.299538597506253446e+00,1.000000000000000000e+00
1.704918516371125570e+00,6.254874526820159097e+00,0.000000000000000000e+00
7.411124923598556791e+00,3.092823118645750213e+00,0.000000000000000000e+00
4.717086929823301134e+00,4.012584614344139045e-01,0.000000000000000000e+00
5.053531963159110241e+00,7.403301231913272940e-01,0.000000000000000000e+00
4.144932726507891019e+00,9.812909511086715497e+00,0.000000000000000000e+00
3.747079981289177297e+00,7.594953285885748251e+00,0.000000000000000000e+00
3.795226052459131694e+00,8.330179254241556919e+00,0.000000000000000000e+00
3.749238891719841593e-01,9.279765455357170012e+00,0.000000000000000000e+00
9.037695611747837532e+00,7.643007321147639921e+00,0.000000000000000000e+00
7.400108408968933738e+00,3.884533058583393483e+00,1.000000000000000000e+00
9.042456745184268563e-01,8.997122195979844861e+00,0.000000000000000000e+00
4.705482258798354689e-01,5.704528237550572811e+00,0.000000000000000000e+00
